PROVISIONAL_KEY,CLAUDE_ID,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NATIVE_REQUISE,VALIDATOR_1,VALIDATOR_2,FIELD_TEST_STATUS,RISK_NOTE
PROVISIONAL_FRM_INTENT_04,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Refus ou demande d’annulation avant confirmation métier.,CRITICAL,Non / annule.,"Non, annule.",,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_05,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Annonce d’un montant manquant dans le paiement.,CRITICAL,Il manque {montant} francs.,Il manque {montant} francs.,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_06,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Demande de vérifier le calcul ou le compte avant la suite.,CRITICAL,Compte juste.,Vérifie bien le compte.,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_07,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Annonce du montant effectivement remis par la cliente.,CRITICAL,Elle a donné {recu} francs.,Elle a donné {recu} francs.,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_08,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Annonce de la monnaie à rendre à la cliente.,CRITICAL,Tu rends {monnaie} francs.,Tu lui rends {monnaie} francs.,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_09,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Annonce du total dû par la cliente.,CRITICAL,Elle doit {total} francs.,Elle doit {total} francs.,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_10,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Demande orale de validation avant l’action métier.,CRITICAL,Je valide ?,Je valide ça ?,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_11,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Question sur le prix d’un seul article.,HIGH,Prix d’un seul.,"Un seul, c’est combien ?",,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_12,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Question sur le prix total de l’ensemble présenté.,HIGH,Prix du tout.,"Tout ça, c’est combien ?",,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_13,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Question générale sur le montant à payer ou le total.,HIGH,Combien ?,Ça fait combien ?,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_14,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Question sur le prix d’un produit ou d’une quantité montrée.,HIGH,C’est à combien ?,C’est à combien ?,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_INTENT_15,,Wê/Guéré,gxx,Wè Southern (Central Guéré),FINANCIAL_PRIORITY_INTENT,Question ouverte sur le produit ou l’article vendu.,LOW,Tu as vendu quoi ?,Tu as vendu quoi ?,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_000,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,zéro,zéro,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_001,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,un,un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_002,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,deux,deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_003,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trois,trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_004,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre,quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_005,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinq,cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_006,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,six,six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_007,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,sept,sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_008,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,huit,huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_009,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,neuf,neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_010,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,dix,dix,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_011,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,onze,onze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_012,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,douze,douze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_013,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,treize,treize,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_014,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatorze,quatorze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_015,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quinze,quinze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_016,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,seize,seize,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_017,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,dix-sept,dix-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_018,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,dix-huit,dix-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_019,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,dix-neuf,dix-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_020,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt,vingt,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_021,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt et un,vingt et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_022,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-deux,vingt-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_023,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-trois,vingt-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_024,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-quatre,vingt-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_025,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-cinq,vingt-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_026,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-six,vingt-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_027,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-sept,vingt-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_028,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-huit,vingt-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_029,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,vingt-neuf,vingt-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_030,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente,trente,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_031,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente et un,trente et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_032,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-deux,trente-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_033,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-trois,trente-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_034,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-quatre,trente-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_035,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-cinq,trente-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_036,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-six,trente-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_037,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-sept,trente-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_038,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-huit,trente-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_039,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-neuf,trente-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_040,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante,quarante,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_041,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante et un,quarante et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_042,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-deux,quarante-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_043,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-trois,quarante-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_044,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-quatre,quarante-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_045,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-cinq,quarante-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_046,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-six,quarante-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_047,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-sept,quarante-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_048,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-huit,quarante-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_049,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-neuf,quarante-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_050,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante,cinquante,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_051,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante et un,cinquante et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_052,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-deux,cinquante-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_053,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-trois,cinquante-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_054,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-quatre,cinquante-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_055,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-cinq,cinquante-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_056,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-six,cinquante-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_057,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-sept,cinquante-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_058,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-huit,cinquante-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_059,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-neuf,cinquante-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_060,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante,soixante,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_061,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et un,soixante et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_062,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-deux,soixante-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_063,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-trois,soixante-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_064,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatre,soixante-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_065,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-cinq,soixante-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_066,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-six,soixante-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_067,,Wê/Guéré,gxx,Wè Southern (Central Guéré),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-sept,soixante-sept,,,DRAFT,true,,,NON_TESTE,
